clean_comments,label
beautiful amazing vlog,0
proud muslim,1
congratulations million subscribers,0
god nothing,1
one best vlog u made ducky bhie us big fan urz allah give u success u explore whole world vlogs grace allah got lots knowledge ur vlogs carry real success still away brother start vlogging meet uh inshaallah one day make truththat everything possible never giveup,0
wow brother momentarub sed absolutely teeth,0
exactly teeth,0
god,1
thank much ducky bhai getting services special offers new year turkiye azerbaijan countries trip feel free contact us,1
im proud muslim alhamdulillah,1
proud muslim,1
proud muslim,1
congratulations bhie,0
proud muslim,1
proud muslim,1
million done first many congratulations fans waiting full face shave,0
proud muslim,1
congratulations million subscribers ducky lots love india india many people watched daily vlogs,0
osman gazi born around laid foundation ottoman empire left indelible mark history leader kayi tribe osmans vision military prowess pivotal expanding small anatolian principality legends surround early years highlighting courage strategic acumen osmans reign saw gradual consolidation power forging alliances triumphing adversaries legacy perhaps best encapsulated nascent empires eponym ottoman emerged formidable force leadership osman gazis journey symbolizes beginnings remarkable imperial saga endured centuries,0
proud muslim,1
wanted take moment express heartfelt appreciation incredible content create gaming videos nothing short amazing dedication craft shines every upload,0
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
man born make history,0
proud muslimlove india,1
proud muslim,1
proud muslim,1
congratulations million hard work watch podcast nadir ali deserve million soon,0
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud part ummat e muhammad saw,1
proud muslim,1
proud muslim,1
many many congratulations million respect button million joke guys,0
alhamdulillah everything,0
congratulations ducky bhai passing lakh subscribers,0
congratulations million subscribers love ducky bhai,0
proud muslim,1
proud muslim,1
congratulations millions daki bah kip always grow allah always keep happy,0
waiting osman gazi tomb visit thankyou much ducky bhai,0
want whole pakistan tour next,0
proud muslim,1
proud muslim,1
congratulations millon subscribe saw soon touch million amen,0
masha allah congratulations million,0
proud muslim,1
congrats million ducky bro,0
proud muslim,1
congratulations ducky bhai family,0
million done first many congratulations fans waiting full face shave,0
mashallah bhai veri good video,0
congratulations millions keep sub bro allah pak make successful like always keep happy amin shum amin,0
proud muslin,1
proud part ummat hazrat muhammad saw,1
congratulations,0
millions joke congrats ducky bhai,0
congratulations million hard work,0
proud muslim,1
proud muslims,1
congrats ducky bhai subs big fan watching videos roasting ducky bhai keep inshallah u reach subs soon u,0
lets vote saying yes muneeb hours,0
friend ducky bhai moment amazing seriously seeing ring moment brought tears eyes seeing bhabis happiness may allah keep happy amen,0
lets vote saying yes father hours,0
im proud muslim alhamdulillah,1
ring moment brought tears eyes stay blessed happy together forever,0
great husband aroob blessed ring scene made eyes teary sooo lucky husband like saad,0
proud muslim,1
proud muslim,1
proud muslim,1
moment beautiful brought tears eyes,0
proud muslim,1
proud muslim,1
also happy moment congratulations aroob happy always,0
every girl deserves understanding husband like saad,0
cant explain happiness seeing vlog,0
proud muslim,1
continuously watching saads smile presenting ringi wish moment could captured minutes sudden rain anyways saad never disappointed us way best vlogger best husband best son best entertainer,0
moment beautiful brought tears eyes,0
proud muslim,1
proud muslim,1
vlogs free therapy us,1
may allah bless saad aroob health happiness ameen,0
proud muslimalhumdulilha,1
friend ducky bhai moment amazing seriously seeing ring moment brought tears eyes seeing aroob happiness may allah keep happy ameen,0
proud muslims,1
stay happy ever mashaallah,0
proud muslim,1
may allah bless every girl husband like ducky aroob looks like doll dress mashaallah congrats u deserve,0
ahhh kind mr ducky bhai generous lucky,0
im proud muslim,1
proud muslim,1
man set expectations high,0
beautiful moment mashaallah,0
man never fails entertain us lets whos agree vote,0
mashaallah may allah protect evil eyes,0
proud muslim,1
lets celebrate moment family,0
congratulations aroob saad wish happy every time,0
thats u call loving caring man awesome bro stay happy,0
proud muslim alhamdulillah,1
every girl deserves caring loving husband like ducky bhai,0
expecting lovely,0
proud muslim mashaallah,1
proud ummati muhammad saw,1
proud muslim,1
seen many youtubers couple one best tbh love affection may allah bless lot,0
vlog always remembered,0
proud bi muslim,1
best part vlog love cute happy mashallah,0
mashallah beautiful moment yaar every girl every wife deserve love moment stay together forever bro,0
husband nailed lucky wife,0
beautiful moment lovely couple lots prayers uso happy aroob maa sha allah evil eyes,0
u r loving son brother husband masha allah si way u keep ur family happy remarkable god bless son khush raho aabadh raho haamesha ameen,1
proud muslim,1
ducky bhai wonderful husband wife could ask,0
great husband aroob iss blessed ring scene made eyes teary shes lucky husband like saad,0
thanks lot guys love support love guys,0
happy forever ducky aroob,0
far beautiful heart touching vlog literally cried seeing aroobs shockingly pleasant reaction u two good mashaallah evil eyes stay blessed hamesha,0
proud muslim,1
lets vote saying yes mother wife hours,0
proud muslim,1
surprising wife good duty,0
saad bhai moment amazing may allah keeps happy amen,0
sha allah happy u best couple,0
lets vote saying yes father hours,0
hug touched heart love u ducky bhai,0
lets appreciate efforts ducky bhai making happy wife,0
proud muslim,1
great respect u ducky bhai u done beautiful thing,0
im happy family,0
muslim alhamdulillah,0
aww cute mashallah stay blessed together guys,0
emotional moments,0
proud muslim,1
sha allah beautiful vlog every may allah pak protect evil eyes,0
mashaallah daki bhai rub made chashme bad door,0
cute couple stay happy blessed,0
congratulations,0
proud muslim,1
proud part ummat e muhammad saw,1
congrats ducky bhiya subscribers ring given movement romantic emotional,0
aroob saying yes muneeb hour,0
dream moment mashaallah allah pak always keep happy,0
happy u mashaallah,0
proud bi muslim,1
ring moment brought tears eyes moment emotional,0
lets vote saying yes mother hours,0
mashallah guys,0
love may allah bless,0
proud muslim allhumdulliah,1
congratulations ring subscribers,0
proud muslim,1
guys love sha allah sha allah,0
may allah bless also bless cute baby,0
great husband,0
proud muslim,1
really happy,0
attitude toward aroob loving caring sb se best vlog tha ye,0
stay blessed u,0
register binance httpsaccountsbinancecomregisterref,0
proud muslim,1
proud muslims,1
hope special day bring lots happiness love fun,0
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslims,1
proud muslim,1
proud muslim,1
comments proud muslim,1
proud muslim,1
proud muslim,1
congratulations ducky bhai also thanks representing pakistan turkey,0
proud muslim,1
proud muslim,1
joke respect button ducky bhai,0
proud muslim,1
proud muslim pakistani love bro,1
proud muslim,1
proud muslim,1
proud muslim,1
congratulations million subscribers love ducky bhai,0
proud muslim,1
proud muslim,1
proud muslim,1
ertugrul love,0
proud muslim,1
proud true muslim,1
proud muslim,1
day incomplete without duckys vlog,0
proud muslimlove india,1
never commented today something special thats nothing altanertaghul nice see long time,0
ducky bhai vlogs never disappoints leaves us laughing last,0
congratulations ducky bhai subscribers may grow,0
proud muslim,1
proud part ummat e muhammad saw,1
congratulations ducky bhai million subscribers good news,0
thanks representing pakistan turkey congratulations,0
god nothing,1
proud muslim,1
proud muslim,1
legends one frame,0
ertugrul,0
congratulations happy see,0
dream ducky bhai fulfilled meet ertugrul ghazi much prayers big fan,0
joke salute,0
proud muslim,1
saad bhai vilog never disappoints leaves us laughing last,0
damn literally commenting previous vlogs want meet ertugrul cast tour turkey,0
man attitude,0
complete,0
proud muslim,1
tasted really tasty working pakturk school since years always bring sweet us whenever visit turkey,0
comments proud muslim,1
two legends one frame,0
day incomplete without ducky bhai vlog,0
brother million congratulations,0
im proud muslim alhamdulillah,1
im proud muslim alhamdulillah,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
never fails make us laugh,0
proud muslim,1
proud muslim,1
many many congratulations ducky bhai subscribers keep shining,0
proud part muslim,1
proud muslim,1
proud muslim,1
proud muslim,1
congratulations mits big achievement,0
proud muslim proud ummati holy prophet muhammad saww im proud pakistani alhamdulillah,1
ducky bhai congratulations million waiting full face shave see sistrology wedding,0
lets appreciate content man crew makes masterpiece whats hes gon na future,0
ducky bhai congratulations million subscribers may allah successful life amen,0
congratulations million subscribers ducky bhai,0
lucky,0
proud muslim,1
mashaallah,0
proud muslim family,1
million subscribers cup tea respect button ducky bhai,0
congratulations million subscriber respect pakistan,0
soon inshaallah,0
proud muslim lets vote saying yes muneeb,1
allah kongratulation saad bhai give progress,0
congratulations saad bhai subscribers may allah bless,0
literally enjoy every minute vlog,0
pakistan beautiful country,0
hit million subscriber congratulations ducky bhai proud pakistani people working hard us thanks think forgot something,1
many many congratulations subscribers great achievement,0
congratulations,0
wonhttpspriceoyepkwirelessearbudssoundpeatssoundpeatsminiprohswirelessearbuds click link win,1
wonhttpspriceoyepkwirelessearbudssoundpeatssoundpeatsminiprohswirelessearbuds click link win,1
congratulations ducky bhai million joke proud ducky bhai congratulations ducky bhai,1
get ready tinding congs million subscribers,0
million subscribers joke respect pakistani,0
congrats ducky appreciate effort,0
congratulations million subs inshallah ek din mere b million plus subscribers hon ge,0
congrats subscriber,0
congratulations subscribers,0
man never disappoints us,0
congratulations million subscriber ducky bhai nice funny vlogging keep fan lahore,0
congrats please dont shave eyebrows sistrology wedding around corner,0
congratulations passing million subscribers channel,0
allah pak always keep happy consolidation consolidation brother amin big love pindi,0
happy six million daki bhai clean clean,0
subscriber joke man born make history,0
congratulations sub u r praise worthy,0
congratulations enjoy day,0
congratulations ducky bhai,0
congratulations million ducky bhai,0
million mubarak,0
congratulations ducky bhai subscribersrespect alot thx making lovely content us every dayi know easy make vlogs daily make usrespect aroob api alotits efforts result duck bhai dont clean shave beard kept shave look good,0
congratulations keep shining,0
congratulations ducky bhai subscribers,0
st,0
saad funny always used stop aroob recording recording vlog,0
congratulations million ducky bhai keep moving growing,0
congratulations ducky reaching million subscribers hard work dedication paid content continues inspire entertain many heres many milestones ahead love ho gya duckybhai,0
proud muslim,1
proud muslim,1
proud muslim,1
million joke salute man,0
proud muslim,1
proud muslim,1
mashallah million,0
proud muslim,1
want living car hours aroob saad,0
congrats ducky bhai million subscribers,0
proud muslim,1
proud muslim congrtion,1
proud muslim,1
