clean_comments,label
ducky is a real legend,0
when dicky bhai said jazakallah,0
yaar ducky bhai and aroob you both are craziest,0
masallah keep smiling forever ameen allah bless you and your family ameen sumameen all,0
get well soon bhai,0
assalam walekkum daki bhai allah pak gives you health it is a lot of fun looking at your vlog,0
that bye bye in end was end,0
i can honestly say i am constantly overwhelmed so hearing this is a comfort thank you but i m a fan of hammad khatri he is s first hearing impaired youtuber no one noticed him his channeler name hammad khatri,0
during vacations never forget to perform salah,0
love you so much shazada veer love from jhelum punjab buzurgo,0
namaz is permanent solution of all problems,1
who stand with palestine,1
im proud to be a muslim alhamdulillah,1
who is proud to be a muslim,1
these formations are created by the flow of hot springs the terraces are formed over thousands of years as the water deposits calcium carbonate which solidifies and creates the formations for those who dont know,0
proud to be a muslim,1
pamukkale is a truly miraculous landscape located in the western region of turkey translating into cotton castle in turkish its striking white hills and waterfall formations result in a fairy tale scenery,0
who is proud to be a muslim,1
congratulations ducky bhai and aroob for your parental life may allah bless you,0
life is boring without watching your vlogs,0
masha allah beautiful places and nature in turkey,0
who is proud to be a muslim,1
travel vlogs are always fun,0
who is proud to be a muslim,1
proud to be a muslim,1
proud to be a muslim,1
amazing place thankyou ducky bhai to explore beautiful place and country turkey love it,0
this man is literally born to make history,0
this is the nature of this called khuda,0
proud to be muslim,1
my day cant be a day without your vlog,0
who is proud to be ummat muslim,1
i am pound to be muslim,0
proud to be a muslim,1
who is proud to be a muslim,1
only ducky bhai fans feel the happiness of min vlog,0
proud to be a muslim,1
who is proud to be ummat muslim,1
proud to be a muslim,1
we proud to be muslim,1
only saad bhai fans feel the happiness of mint vilog,0
proud to be muslim,1
proud to be a muslim,1
ducky bhai never fail to laugh us,0
congratulations for millions,0
who is proud to be a part of ummate muhammad saw,1
namaz is the permanent solution of all the problems,1
who is proud to be part of ummat e muhammad saw,1
the nature of allah subhan allah kia kia khi khubasurati in the world,0
my day is incomplete without ducky vlog,0
who is proud to be a ummat e muhammad saw,1
my day is incomplete without your vlog,0
ducky bhai proud to be a muslim,1
end was so funny umbrella wala scene kamal maza agya i cant control my laugh,0
million done first of all many congratulations now your all fans are waiting for the full face shave,0
congratulations bro for m subscribers and public are waiting for shaving your head and face,0
best leader hazrat muhammad saw best lyrics azaan best guide quraan best request dua,1
only ducky fans can feel the happiness of daily vlogs,0
brother deserves a chatri umbrella,0
my day is incomplete without ducky bhai vlog,0
who is proud to be muslim,1
your vlogs end up my day with happiness,0
lets vote for ignoring aroob for hours,1
many many congratulations to million may allah always bless you and success you in your life in sha allah ameen sumameen,0
who is proud to be a part of ummat e muhammad saw,1
miracle of allah beautiful place,0
i am proud to be muslim,1
very beautiful view,0
i am proud to be muslims,1
i am proud of muslim,1
proud to be muslim,1
vote for saying yes to papa for hours,0
ducky brother i like this very much that you are taking this driver along with you and making him have fun and also feeding him,0
million done first of all many congratulations now your all fans are waiting for the full face shave,0
who is proud to be a muslim,1
the vlog was really good today,0
nice vlog bhai ma sha allah nice views and weather,0
namaz is permanent solution all the problems,1
who loves quran,1
who proud to be a muslim,1
without you i feel broke like im half of a whole without you ive got no hand to hold without you i feel torn,0
no one can predict ducky timing,0
love you so much shazada veer love from jhelum punjab buzurgo,0
genuine pakistani youtuber which a real hardworker and a first pakistani whose channel is growing too fast,0
congratulations for m,0
proud to be muslim,1
lets vote ignoring aroob for hour,1
who is proud to be a part of ummate muhammad saw,1
mashallah ducky bhi you had a great tour god bless u,1
to the person reading this good days ahead dont stress everything will be fine no matter what difficulty you are facing right now you can overcome it you are strong and brave may peace and calmness fill your life,0
who is proud to be muslim,1
congratulations on million i want to see you reach million and lift the diamond play button,0
i am proud to be a muslim,1
that white structure is a lime mountain also called limestone hills or chony ka phaar in our native language,0
proud to be a muslim,1
proud to be muslim,1
lets vote for ignoring aroob for hours,1
nature of allah,0
subhanallah suchhhhh a beautiful placema,0
this is not snow this is choona,0
ducky laughing like a danver from money heist,1
daki would have eaten something of the assembly in every vlo,0
lovely couple mashallah god bless you,1
amazing place wonderful vlog,0
daki bhai has his own level,0
who is proud to be muslim,1
stay bless both of you saad bro,0
you are the best brotherrrrr btw love from bangladesh,0
mashaallah,0
beautiful vlog,0
million done first of all many congratulations now your all fans are waiting for the full face shave,0
i bought mec whitening face wash at amazing discounted prices from daraz httpsclickdarazpkecxj,1
proud to be a muslim,1
proud to be a muslim,1
im proud to be a muslim alhamdulillah,1
proud to be a muslim,1
i am proud to be muslim,1
proud to be muslim,1
proud to be a muslims,1
who is proud to be a muslim,1
proud to be a muslim,1
who is proud to be a muslim,1
proud to be a muslimlove from india,1
who loves quran,1
who is proud to be muslim,1
who is proud to be a muslim,1
his vlogs are free therapy for us,1
proud to be a muslim,1
proud to be muslim,1
congratulations on million subs its not a joke but result of dedication and hardworking,0
who is proud to be an ummati muhammad saw,1
who is proud to be a muslim,1
who is proud to be a muslim,1
the day is incomplete without your vlogs,0
proud to be a muslim,1
day is incomplete without your vlogs,0
million done first of all many congratulations now your all fans are waiting for the full face shave,0
proud to be muslim,1
million subscribers is not a joke respect ducky bhai,0
proud to be a muslim,1
lets vote for saying yes to father for hours,0
who is proud to be a muslim,1
who has proud to be a muslim,1
how is proud to be muslim,1
my day is incomplete without ducky bhai vlogs lots of love ducky bhai keep growing,0
who is proud to be a muslim,1
who is proud to be muslim,1
who is proud to be a muslim,1
masha allah ducky cute hot ja rahe,0
proud to be a muslim,1
namaz is a permanent solution for all problems who agree,1
we proud to be muslim,1
not me crying while watching this vlog beacause ducky bhai is the one travelling all around the world and enjoying his life fully and i am such between papers and studies,0
they both are enjoying life very much,0
congratulations ducky bhai for m subscriber,0
best vlog of turkey turkey is sooo soo beautiful natural land mind blowing,0
proud to be a muslim,1
who is proud to be a part of ummate muhammad saw,1
masha allah allah bless you and your family,0
who is proud to be a muslim,1
aa ur vlogs are amazing never loose interest ur turkey tour is superb,0
proud to be a muslim,1
lets vote for europe tour,0
congratulations to m,0
ducky bhai seriously you are the glow and smile of million people,0
turkey is compared nothing to kashmir,0
i am proud to be muslim,1
lets vote for saying yes to father for hours,0
aroobs one liners are epic,0
we enjoy your vlogs thank you,0
really want to go there inshaallah one day,0
proud to b muslimmmm,1
congratulations ducky bhai for your st babys good news may allah bless your wife and your child good health,0
beautiful view,0
who is proud to be a muslim,1
congratulations for million,0
who is proud of be the part of ummat e muhammad saw,1
this was so dreamy,0
so beautiful place,0
very best place to visit bursa saad bhai i have also visited turkey in but now it looks so much expensive,0
very excited to see you bladed,0
mashallah bahut beautiful place by turkey,0
allah is great,0
congrats for m on youtube,0
congratulations million,0
congratulations ducky bhai for million,0
congratulation for million,0
who is proud to be a muslim,1
who is proud to be a part of umatte muhammad saw,1
very amazing vlogs,0
namaz is the permanent solution of all the problems,1
million done first of all many congratulations now your all fans are waiting for the full face shave,0
